Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Time
VXX,41.74,Call,45.00,05/08/20,7,1.21,1.23,1.25,1.25,4344,1735,2.5,108.26%,"15:15 ET"
SQQQ,12.63,Call,13.50,05/08/20,7,0.40,0.45,0.50,0.45,2077,835,2.49,115.25%,"15:27 ET"
LQD,128.34,Put,90.00,09/18/20,140,0.20,0.23,0.25,0.25,1135,458,2.48,31.15%,"14:59 ET"
VXX,41.74,Call,38.50,05/15/20,14,4.70,4.75,4.80,4.65,815,330,2.47,89.32%,"14:56 ET"
SPY,282.4,Call,284.00,05/08/20,7,4.53,4.55,4.57,4.60,3451,1403,2.46,33.93%,"15:27 ET"
VXX,41.74,Call,42.00,05/01/20,0,0.17,0.18,0.19,0.17,4781,1949,2.45,0.00%,"15:16 ET"
SPY,282.4,Call,280.00,05/04/20,3,4.60,4.63,4.65,4.28,3173,1302,2.44,28.23%,"15:26 ET"
QQQ,212.72,Put,215.00,05/22/20,21,7.76,7.8,7.84,7.82,2343,964,2.43,33.65%,"15:20 ET"
SPY,282.4,Put,286.00,05/04/20,3,4.50,4.53,4.55,4.41,7889,3240,2.43,21.60%,"15:27 ET"
TQQQ,63.52,Put,68.00,05/08/20,7,6.15,6.2,6.25,6.30,752,311,2.42,90.99%,"14:33 ET"
SPY,282.4,Call,286.00,05/08/20,7,3.50,3.51,3.53,3.62,6904,2849,2.42,32.96%,"15:27 ET"
SPY,282.4,Put,284.00,05/13/20,12,7.20,7.23,7.25,7.17,2124,890,2.39,31.39%,"15:18 ET"
SPY,282.4,Call,291.00,05/04/20,3,0.24,0.25,0.25,0.26,9201,3854,2.39,24.33%,"15:27 ET"
SPY,282.4,Put,275.00,05/06/20,5,1.73,1.73,1.74,1.62,36531,15313,2.39,33.72%,"15:27 ET"
TQQQ,63.52,Call,73.00,05/08/20,7,0.49,0.51,0.52,0.51,525,221,2.38,90.25%,"14:39 ET"
SPY,282.4,Put,272.50,05/08/20,7,2.18,2.2,2.21,2.30,1503,631,2.38,39.35%,"15:23 ET"
SQQQ,12.63,Call,12.00,05/08/20,7,0.95,0.98,1.00,1.00,5019,2106,2.38,98.56%,"15:26 ET"
VXX,41.74,Put,36.00,05/08/20,7,0.32,0.33,0.33,0.33,2293,973,2.36,93.83%,"15:17 ET"
QQQ,212.72,Call,212.50,05/01/20,0,0.86,0.89,0.91,1.15,2926,1247,2.35,0.00%,"15:17 ET"
QQQ,212.72,Put,194.00,05/08/20,7,0.40,0.41,0.42,0.40,1088,464,2.34,45.94%,"15:18 ET"
IWM,124.47,Put,122.00,05/29/20,28,5.13,5.17,5.20,5.40,1009,433,2.33,48.48%,"13:47 ET"
EMB,99.77,Put,95.00,06/19/20,49,2.10,2.28,2.45,2.30,5001,2148,2.33,30.30%,"13:12 ET"
QQQ,212.72,Call,213.00,05/01/20,0,0.53,0.57,0.61,0.68,12239,5279,2.32,0.00%,"15:23 ET"
EEM,35.29,Put,35.00,05/08/20,7,0.69,0.7,0.71,0.73,3057,1327,2.3,44.65%,"14:21 ET"
SPY,282.4,Call,290.00,05/08/20,7,1.93,1.94,1.95,1.94,18567,8066,2.3,30.22%,"15:27 ET"
SPY,282.4,Call,292.00,05/13/20,12,2.18,2.2,2.22,2.08,1086,478,2.27,26.82%,"15:08 ET"
SQQQ,12.63,Call,12.50,05/01/20,0,0.10,0.13,0.15,0.13,7173,3159,2.27,0.00%,"15:24 ET"
FXI,37.29,Put,35.00,05/08/20,7,0.27,0.28,0.28,0.27,855,378,2.26,51.67%,"15:07 ET"
GLD,159.93,Call,165.00,05/08/20,7,0.41,0.42,0.42,0.41,9063,4032,2.25,21.72%,"15:21 ET"
SPY,282.4,Put,286.00,05/01/20,0,3.24,3.28,3.31,2.92,30354,13483,2.25,0.00%,"15:28 ET"
GLD,159.93,Call,158.50,05/15/20,14,3.40,3.45,3.50,3.45,696,311,2.24,20.33%,"14:22 ET"
SPY,282.4,Call,285.00,05/11/20,10,4.54,4.55,4.56,4.70,1398,623,2.24,31.20%,"15:27 ET"
GLD,159.93,Call,166.00,05/08/20,7,0.30,0.31,0.31,0.34,1250,561,2.23,23.10%,"15:15 ET"
IWM,124.47,Call,126.00,05/08/20,7,2.97,2.99,3.00,2.93,1479,662,2.23,52.82%,"15:27 ET"
QQQ,212.72,Call,212.00,05/01/20,0,1.19,1.23,1.26,1.39,8203,3686,2.23,0.00%,"15:23 ET"
SPY,282.4,Call,285.00,05/29/20,28,8.77,8.81,8.84,8.57,18618,8400,2.22,30.85%,"15:09 ET"
SPY,282.4,Put,200.00,05/13/20,12,0.13,0.14,0.14,0.14,1237,562,2.2,83.64%,"15:22 ET"
SPY,282.4,Put,279.00,05/06/20,5,2.82,2.83,2.84,2.75,3190,1451,2.2,32.61%,"15:27 ET"
SPY,282.4,Put,284.00,05/22/20,21,9.55,9.58,9.61,9.62,961,439,2.19,32.98%,"14:47 ET"
EWZ,23.65,Put,22.00,05/08/20,7,0.42,0.43,0.44,0.45,857,395,2.17,85.68%,"14:48 ET"
TQQQ,63.52,Put,60.00,05/08/20,7,2.29,2.31,2.33,2.26,2116,980,2.16,106.05%,"14:39 ET"
GDXJ,40.94,Put,44.00,08/21/20,112,7.55,7.65,7.75,7.80,503,234,2.15,68.29%,"15:08 ET"
IWM,124.47,Put,123.00,05/08/20,7,2.85,2.87,2.89,2.85,3715,1728,2.15,51.63%,"15:27 ET"
IWM,124.47,Call,137.00,05/29/20,28,1.16,1.17,1.19,1.32,521,243,2.14,37.54%,"11:47 ET"
SPY,282.4,Call,291.00,05/13/20,12,2.53,2.55,2.58,2.53,1052,491,2.14,27.95%,"15:18 ET"
TUR,19.41,Put,15.00,01/15/21,259,1.80,1.85,1.90,1.90,1447,677,2.14,66.11%,"15:13 ET"
FXI,37.29,Call,42.00,08/21/20,112,0.53,0.57,0.60,0.58,2268,1062,2.14,24.42%,"12:51 ET"
SPY,282.4,Put,267.00,05/06/20,5,0.56,0.57,0.58,0.57,1198,562,2.13,37.58%,"15:26 ET"
EEM,35.29,Put,35.50,05/01/20,0,0.19,0.2,0.21,0.22,10845,5093,2.13,0.00%,"15:11 ET"
SPY,282.4,Call,300.00,05/08/20,7,0.18,0.19,0.19,0.20,28534,13447,2.12,25.81%,"15:27 ET"
SPY,282.4,Put,232.50,05/22/20,21,0.87,0.88,0.89,0.97,572,272,2.1,54.22%,"14:18 ET"
TQQQ,63.52,Call,66.00,05/08/20,7,2.45,2.47,2.48,2.41,684,326,2.1,103.24%,"14:35 ET"
TQQQ,63.52,Call,69.00,05/08/20,7,1.37,1.39,1.40,1.36,1015,483,2.1,97.62%,"14:36 ET"
UNG,13.05,Call,15.00,05/08/20,7,0.11,0.11,0.12,0.12,1161,552,2.1,90.63%,"14:25 ET"
GLD,159.93,Call,160.00,05/08/20,7,1.77,1.79,1.80,1.77,3097,1476,2.1,19.28%,"15:21 ET"
SPY,282.4,Put,215.00,05/11/20,10,0.09,0.1,0.10,0.10,888,426,2.08,71.14%,"12:18 ET"
QQQ,212.72,Put,194.00,01/15/21,259,15.77,15.87,15.97,15.47,1472,719,2.05,36.11%,"12:01 ET"
SPY,282.4,Put,271.00,05/04/20,3,0.17,0.18,0.18,0.15,2828,1379,2.05,27.98%,"15:28 ET"
TQQQ,63.52,Call,67.00,05/08/20,7,2.03,2.05,2.07,2.15,790,387,2.04,105.39%,"14:39 ET"
SPY,282.4,Put,255.00,05/20/20,19,2.26,2.28,2.29,2.31,1428,699,2.04,45.18%,"14:56 ET"
IWM,124.47,Call,150.00,09/30/20,152,1.99,2.02,2.04,2.26,752,370,2.03,29.09%,"10:39 ET"
GLD,159.93,Call,160.00,05/01/20,0,0.28,0.3,0.32,0.32,5944,2951,2.01,0.00%,"15:23 ET"
EEM,35.29,Call,37.73,06/19/20,49,0.68,0.69,0.70,0.69,10016,4992,2.01,30.21%,"14:44 ET"
SMH,127.6,Call,135.00,06/19/20,49,4.70,4.83,4.95,4.68,3041,1520,2,39.97%,"14:33 ET"
GDXJ,40.94,Call,40.50,05/01/20,0,0.61,0.66,0.70,0.70,822,414,1.99,0.00%,"15:23 ET"
SPY,282.4,Call,288.00,05/13/20,12,3.82,3.84,3.85,3.79,579,293,1.98,29.70%,"15:25 ET"
FXI,37.29,Put,37.00,08/21/20,112,2.48,2.55,2.61,2.43,17502,8857,1.98,32.13%,"13:40 ET"
QQQ,212.72,Call,214.00,05/01/20,0,0.26,0.28,0.29,0.28,11601,5886,1.97,0.00%,"15:22 ET"
SPY,282.4,Put,250.00,05/08/20,7,0.24,0.25,0.25,0.23,16008,8120,1.97,48.08%,"15:27 ET"
SPY,282.4,Put,277.00,05/06/20,5,2.20,2.22,2.23,2.29,2202,1129,1.95,34.59%,"15:25 ET"
UVXY,48.47,Call,55.00,05/08/20,7,2.15,2.18,2.20,2.18,627,324,1.94,168.74%,"15:15 ET"
SPY,282.4,Put,257.00,05/08/20,7,0.43,0.44,0.44,0.46,1591,822,1.94,44.77%,"15:26 ET"
VXX,41.74,Call,55.00,05/08/20,7,0.27,0.28,0.28,0.30,961,497,1.93,138.45%,"15:17 ET"
XBI,90.31,Put,90.00,05/08/20,7,2.03,2.13,2.22,2.09,1151,606,1.9,45.23%,"15:01 ET"
TQQQ,63.52,Call,63.00,05/01/20,0,0.95,0.97,0.98,1.00,1183,624,1.9,0.00%,"14:36 ET"
XLE,35.81,Put,36.00,05/01/20,0,0.32,0.33,0.34,0.33,2942,1554,1.89,0.00%,"15:14 ET"
FXI,37.29,Call,40.00,09/18/20,140,1.31,1.35,1.38,1.34,13690,7242,1.89,25.25%,"14:57 ET"
SPY,282.4,Call,289.00,05/13/20,12,3.37,3.38,3.39,3.33,893,475,1.88,29.06%,"15:26 ET"
EWY,49.55,Put,49.50,05/15/20,14,1.52,1.57,1.62,1.65,3342,1782,1.88,43.25%,"13:47 ET"
SPY,282.4,Put,276.00,05/06/20,5,1.94,1.96,1.98,1.93,3870,2063,1.88,34.09%,"15:27 ET"
SPY,282.4,Put,287.00,05/04/20,3,5.25,5.3,5.34,5.02,3763,2009,1.87,19.40%,"15:27 ET"
SPY,282.4,Put,285.00,05/29/20,28,11.03,11.07,11.10,11.17,18488,9880,1.87,31.90%,"15:26 ET"
QQQ,212.72,Put,196.00,05/08/20,7,0.52,0.53,0.54,0.54,1033,560,1.84,45.24%,"15:15 ET"
EFA,55.24,Put,53.00,05/15/20,14,0.64,0.65,0.65,0.64,15034,8182,1.84,35.59%,"15:15 ET"
IWM,124.47,Call,137.00,05/08/20,7,0.14,0.15,0.15,0.15,859,469,1.83,41.67%,"15:26 ET"
EEM,35.29,Put,33.00,05/08/20,7,0.22,0.23,0.24,0.23,972,532,1.83,51.76%,"14:40 ET"
QQQ,212.72,Call,213.00,05/08/20,7,4.05,4.07,4.10,4.20,1817,998,1.82,35.26%,"15:22 ET"
SPY,282.4,Put,180.00,05/13/20,12,0.09,0.1,0.10,0.10,2178,1194,1.82,101.93%,"14:30 ET"
SPY,282.4,Put,286.00,05/06/20,5,5.84,5.87,5.89,5.89,1781,983,1.81,29.33%,"15:24 ET"
SPY,282.4,Put,287.00,05/06/20,5,6.36,6.39,6.41,6.29,2310,1284,1.8,27.10%,"15:27 ET"
UVXY,48.47,Call,48.00,05/01/20,0,0.72,0.85,0.97,0.81,1220,681,1.79,0.00%,"15:10 ET"
TNA,19.4,Call,20.00,05/08/20,7,1.32,1.35,1.37,1.36,847,477,1.78,152.38%,"15:11 ET"
TQQQ,63.52,Put,50.00,05/08/20,7,0.46,0.48,0.49,0.46,2000,1133,1.77,129.56%,"14:39 ET"
SPY,282.4,Put,284.00,05/11/20,10,6.36,6.38,6.40,6.62,769,436,1.76,31.38%,"15:11 ET"
SQQQ,12.63,Call,13.00,05/08/20,7,0.55,0.6,0.65,0.60,3423,1941,1.76,112.08%,"15:13 ET"
SPY,282.4,Put,300.00,05/08/20,7,17.41,17.44,17.47,17.41,1694,968,1.75,15.27%,"15:27 ET"
QQQ,212.72,Put,214.00,05/01/20,0,1.10,1.12,1.14,1.10,10829,6221,1.74,0.00%,"15:22 ET"
USO,18.77,Put,19.00,05/08/20,7,1.13,1.15,1.16,1.14,527,304,1.73,98.66%,"15:12 ET"
SDS,24.17,Call,24.00,05/01/20,0,0.18,0.2,0.22,0.18,6358,3671,1.73,0.00%,"15:25 ET"
SPY,282.4,Put,269.00,05/06/20,5,0.71,0.72,0.72,0.78,1468,852,1.72,37.14%,"15:26 ET"
SPY,282.4,Put,281.00,05/08/20,7,4.41,4.43,4.45,4.42,4255,2475,1.72,33.06%,"15:28 ET"
SPY,282.4,Put,265.00,05/06/20,5,0.41,0.42,0.42,0.39,4197,2451,1.71,37.55%,"15:27 ET"
VXX,41.74,Put,39.00,05/08/20,7,1.06,1.08,1.09,1.03,632,373,1.69,94.09%,"15:09 ET"
SPY,282.4,Put,250.00,06/01/20,31,2.98,3.01,3.03,2.96,810,480,1.69,43.51%,"15:27 ET"
EWY,49.55,Put,50.00,05/15/20,14,1.77,1.81,1.85,1.82,15316,9048,1.69,40.71%,"15:08 ET"
EWZ,23.65,Put,22.50,05/15/20,14,0.84,0.85,0.85,0.86,1132,675,1.68,75.48%,"14:44 ET"
GDX,33.06,Call,36.00,05/22/20,21,0.71,0.72,0.73,0.76,588,353,1.67,55.07%,"15:16 ET"
TQQQ,63.52,Put,66.00,05/01/20,0,2.55,2.59,2.62,2.86,1369,824,1.66,0.00%,"14:24 ET"
SPY,282.4,Call,291.00,05/22/20,21,4.51,4.54,4.56,4.40,1595,962,1.66,28.72%,"14:40 ET"
GLD,159.93,Call,159.00,05/08/20,7,2.33,2.34,2.36,2.50,871,531,1.64,21.35%,"15:15 ET"
GDX,33.06,Call,33.50,05/08/20,7,0.88,0.89,0.90,0.86,2000,1223,1.64,54.25%,"15:21 ET"
IWM,124.47,Put,125.50,05/01/20,0,0.90,0.98,1.06,1.12,976,600,1.63,0.00%,"15:10 ET"
QID,17.68,Call,17.00,05/15/20,14,1.20,1.23,1.26,1.25,3751,2302,1.63,66.70%,"15:21 ET"
SPY,282.4,Put,282.00,05/15/20,14,7.03,7.05,7.06,7.04,16726,10274,1.63,33.26%,"15:27 ET"
SPY,282.4,Call,293.00,05/29/20,28,4.64,4.67,4.70,4.44,900,557,1.62,27.13%,"15:10 ET"
GDX,33.06,Call,33.00,05/01/20,0,0.24,0.25,0.26,0.21,3074,1892,1.62,0.00%,"15:21 ET"
SPY,282.4,Call,294.00,05/06/20,5,0.43,0.44,0.44,0.40,4512,2777,1.62,26.18%,"15:26 ET"
SPY,282.4,Call,285.00,05/08/20,7,4.14,4.16,4.18,4.17,14333,8844,1.62,33.94%,"15:27 ET"
SPY,282.4,Call,289.00,05/18/20,17,4.49,4.52,4.55,4.31,702,435,1.61,28.65%,"14:45 ET"
GLD,159.93,Put,159.50,05/01/20,0,0.10,0.11,0.12,0.10,1135,711,1.6,0.00%,"15:23 ET"
VXX,41.74,Put,42.50,05/01/20,0,0.95,1,1.04,1.09,545,342,1.59,0.00%,"14:57 ET"
TQQQ,63.52,Put,62.50,05/01/20,0,0.26,0.27,0.28,0.26,880,556,1.58,0.00%,"14:39 ET"
SPY,282.4,Put,282.00,05/11/20,10,5.33,5.36,5.39,5.67,1059,670,1.58,31.88%,"15:19 ET"
SPY,282.4,Put,268.00,05/06/20,5,0.65,0.66,0.67,0.63,2125,1344,1.58,36.74%,"15:27 ET"
SPY,282.4,Put,283.00,05/08/20,7,5.17,5.19,5.21,5.22,4374,2769,1.58,31.86%,"15:27 ET"
SPY,282.4,Put,272.00,06/19/20,49,10.41,10.43,10.45,10.45,16914,10700,1.58,37.81%,"15:17 ET"
FAS,26.49,Put,27.00,05/01/20,0,0.44,0.54,0.64,0.47,624,398,1.57,0.00%,"15:12 ET"
SPY,282.4,Call,292.00,05/08/20,7,1.25,1.26,1.27,1.32,5582,3560,1.57,28.88%,"15:27 ET"
SPY,282.4,Put,260.00,05/13/20,12,1.56,1.57,1.58,1.62,1258,806,1.56,43.68%,"15:20 ET"
SPXU,16.65,Call,16.50,05/08/20,7,0.95,1,1.05,1.00,554,358,1.55,100.66%,"15:19 ET"
TQQQ,63.52,Put,75.00,05/01/20,0,11.40,11.45,11.50,11.70,1180,759,1.55,0.00%,"14:33 ET"
INDA,26.07,Put,25.00,05/15/20,14,0.65,0.7,0.75,0.70,4188,2709,1.55,58.83%,"15:25 ET"
IWM,124.47,Call,136.00,05/15/20,14,0.63,0.64,0.64,0.63,7486,4843,1.55,39.46%,"15:22 ET"
SPY,282.4,Call,293.00,05/13/20,12,1.84,1.86,1.88,1.82,769,500,1.54,26.64%,"14:53 ET"
SPY,282.4,Call,290.00,05/06/20,5,1.20,1.21,1.22,1.24,5935,3853,1.54,29.14%,"15:27 ET"
IWM,124.47,Put,124.00,05/08/20,7,3.25,3.28,3.30,3.17,7278,4730,1.54,49.42%,"15:27 ET"
QQQ,212.72,Call,210.00,05/08/20,7,5.89,5.93,5.96,6.00,1835,1199,1.53,36.56%,"15:22 ET"
XOP,50.31,Put,40.00,05/08/20,7,0.17,0.18,0.18,0.18,602,397,1.52,108.07%,"14:04 ET"
SPY,282.4,Put,289.00,05/11/20,10,8.96,8.99,9.02,9.35,902,592,1.52,29.37%,"15:07 ET"
QQQ,212.72,Call,228.00,05/08/20,7,0.12,0.13,0.14,0.13,1629,1071,1.52,27.59%,"14:45 ET"
SPY,282.4,Put,285.00,05/13/20,12,7.63,7.65,7.68,7.84,1812,1192,1.52,31.94%,"14:49 ET"
SPY,282.4,Put,272.00,05/08/20,7,2.09,2.11,2.12,2.00,3494,2302,1.52,37.91%,"15:28 ET"
SPY,282.4,Put,282.00,05/06/20,5,3.85,3.88,3.90,3.70,16286,10742,1.52,29.94%,"15:27 ET"
SPY,282.4,Put,277.00,10/16/20,168,22.31,22.56,22.81,22.93,747,495,1.51,34.95%,"13:31 ET"
SPY,282.4,Put,120.00,12/18/20,231,0.74,0.78,0.81,0.82,4511,2982,1.51,56.25%,"15:09 ET"
GDX,33.06,Call,38.00,07/17/20,77,1.59,1.61,1.63,1.56,519,346,1.5,52.49%,"14:37 ET"
USO,18.77,Put,17.00,05/08/20,7,0.49,0.5,0.51,0.50,668,445,1.5,120.09%,"15:13 ET"
SPY,282.4,Call,299.00,05/13/20,12,0.61,0.62,0.63,0.59,795,530,1.5,24.14%,"13:57 ET"
SPY,282.4,Call,302.00,05/20/20,19,0.78,0.8,0.81,0.81,556,374,1.49,23.46%,"15:27 ET"
IWM,124.47,Put,124.50,05/15/20,14,4.68,4.71,4.73,4.85,539,365,1.48,49.81%,"15:21 ET"
GLD,159.93,Call,161.00,05/08/20,7,1.33,1.35,1.36,1.36,1478,1001,1.48,19.86%,"15:21 ET"
SPY,282.4,Put,280.00,05/06/20,5,2.95,2.97,2.99,2.97,18079,12199,1.48,31.22%,"15:28 ET"
ASHR,26.06,Call,27.00,05/15/20,14,0.15,0.16,0.17,0.17,757,516,1.47,24.75%,"14:56 ET"
VXX,41.74,Put,37.00,05/08/20,7,0.50,0.51,0.52,0.50,1006,686,1.47,93.75%,"15:15 ET"
SPY,282.4,Call,303.00,05/22/20,21,0.88,0.89,0.90,0.83,1047,712,1.47,23.24%,"15:12 ET"
IWM,124.47,Call,124.00,05/08/20,7,4.05,4.08,4.11,4.00,2642,1795,1.47,54.97%,"15:27 ET"
SPY,282.4,Put,257.00,05/06/20,5,0.14,0.15,0.15,0.16,1139,781,1.46,43.10%,"15:23 ET"
XOP,50.31,Put,40.00,06/19/20,49,1.70,1.73,1.75,1.67,2562,1760,1.46,81.53%,"15:05 ET"
IWM,124.47,Put,125.00,05/08/20,7,3.70,3.72,3.73,3.55,5281,3626,1.46,47.45%,"15:28 ET"
UPRO,34.74,Put,20.00,09/18/20,140,2.25,2.38,2.50,2.45,1193,826,1.44,119.61%,"12:37 ET"
XLV,97.31,Put,96.00,05/08/20,7,0.98,1.01,1.03,1.05,2163,1502,1.44,29.89%,"14:54 ET"
TNA,19.4,Call,21.00,05/08/20,7,0.92,0.94,0.96,0.90,545,381,1.43,142.13%,"15:07 ET"
SPY,282.4,Put,220.00,05/20/20,19,0.43,0.44,0.44,0.44,922,643,1.43,59.75%,"15:24 ET"
LQD,128.34,Put,124.00,06/19/20,49,0.90,0.95,1.00,0.94,10069,7033,1.43,14.13%,"15:04 ET"
YANG,43.6,Call,40.00,05/15/20,14,5.40,5.7,6.00,5.80,627,445,1.41,115.17%,"14:08 ET"
SPY,282.4,Call,315.00,06/01/20,31,0.25,0.26,0.27,0.26,1340,952,1.41,20.65%,"15:16 ET"
SPY,282.4,Put,185.00,05/22/20,21,0.19,0.2,0.20,0.21,634,452,1.4,80.10%,"15:21 ET"
XLE,35.81,Put,36.00,05/15/20,14,1.76,1.78,1.79,1.77,760,542,1.4,59.85%,"15:09 ET"
GDX,33.06,Call,32.00,05/08/20,7,1.74,1.75,1.76,1.75,908,650,1.4,57.55%,"15:22 ET"
SPXU,16.65,Call,15.00,09/18/20,140,4.60,4.75,4.90,4.85,1491,1067,1.4,102.50%,"14:51 ET"
SPY,282.4,Put,272.00,05/04/20,3,0.23,0.24,0.25,0.21,8040,5750,1.4,27.96%,"15:27 ET"
SLV,13.95,Call,15.00,09/30/20,152,0.97,0.98,0.98,0.98,11855,8455,1.4,37.74%,"15:23 ET"
QQQ,212.72,Put,212.00,05/01/20,0,0.26,0.27,0.27,0.26,38553,27616,1.4,0.00%,"15:23 ET"
SPY,282.4,Put,291.00,12/18/20,231,31.90,32.28,32.65,32.39,536,385,1.39,32.29%,"13:22 ET"
SMH,127.6,Put,130.00,05/01/20,0,1.96,2.25,2.54,2.10,1569,1128,1.39,0.00%,"15:15 ET"
XLU,55.77,Call,57.00,05/08/20,7,0.45,0.47,0.49,0.48,2127,1531,1.39,31.80%,"14:35 ET"
DIA,237.46,Put,220.00,01/15/21,259,18.85,19.05,19.25,18.95,1000,726,1.38,36.21%,"12:57 ET"
SPY,282.4,Call,281.00,05/08/20,7,6.31,6.33,6.35,6.41,1450,1048,1.38,36.10%,"15:27 ET"
SPY,282.4,Call,292.00,05/04/20,3,0.17,0.18,0.18,0.17,6748,4876,1.38,23.89%,"15:27 ET"
GLD,159.93,Call,158.50,05/01/20,0,1.57,1.6,1.62,1.64,982,715,1.37,0.00%,"15:20 ET"
TQQQ,63.52,Call,70.00,05/08/20,7,1.10,1.11,1.12,1.13,2612,1910,1.37,97.16%,"14:39 ET"
IWM,124.47,Put,126.00,05/01/20,0,1.35,1.44,1.53,1.35,10447,7646,1.37,0.00%,"15:27 ET"
QQQ,212.72,Put,207.00,05/08/20,7,2.06,2.08,2.09,2.10,1828,1343,1.36,38.87%,"15:15 ET"
SPY,282.4,Put,285.00,05/06/20,5,5.24,5.27,5.29,5.04,6355,4656,1.36,27.59%,"15:27 ET"
SPY,282.4,Put,130.00,09/18/20,140,0.51,0.54,0.56,0.57,9285,6831,1.36,62.15%,"15:03 ET"
SLV,13.95,Call,13.50,05/01/20,0,0.47,0.48,0.49,0.47,4580,3384,1.35,0.00%,"15:21 ET"
SPY,282.4,Put,185.00,11/20/20,203,4.20,4.31,4.41,4.47,1001,748,1.34,47.89%,"14:23 ET"
SPY,282.4,Put,280.00,05/08/20,7,4.21,4.23,4.25,4.07,24814,18668,1.33,33.69%,"15:28 ET"
QQQ,212.72,Put,215.00,05/29/20,28,8.65,8.7,8.74,8.90,1381,1048,1.32,33.86%,"15:10 ET"
SPY,282.4,Call,280.00,05/06/20,5,5.85,5.88,5.90,5.71,1405,1065,1.32,33.11%,"15:25 ET"
SPY,282.4,Put,281.00,05/22/20,21,8.44,8.47,8.49,8.32,4078,3094,1.32,33.87%,"15:28 ET"
TZA,38.13,Call,40.00,05/08/20,7,2.59,2.72,2.86,2.70,757,580,1.31,164.37%,"15:05 ET"
DIA,237.46,Put,240.00,05/01/20,0,2.31,2.45,2.59,2.35,1655,1268,1.31,0.00%,"15:16 ET"
SPY,282.4,Call,301.00,05/18/20,17,0.75,0.76,0.77,0.71,535,410,1.3,23.07%,"15:12 ET"
KRE,35.97,Put,35.00,06/19/20,49,2.36,2.39,2.41,2.35,1324,1016,1.3,54.96%,"14:58 ET"
QQQ,212.72,Put,208.00,05/08/20,7,2.32,2.34,2.36,2.31,3397,2622,1.3,37.82%,"15:19 ET"
QQQ,212.72,Put,219.00,05/08/20,7,7.26,7.32,7.38,7.51,4039,3137,1.29,32.42%,"15:21 ET"
SPY,282.4,Put,290.00,05/06/20,5,8.30,8.35,8.40,8.10,4315,3352,1.29,22.09%,"15:27 ET"
SPY,282.4,Call,320.00,07/17/20,77,1.40,1.42,1.43,1.40,11077,8569,1.29,20.94%,"15:25 ET"
EEM,35.29,Put,35.00,05/29/20,28,1.26,1.28,1.30,1.33,654,511,1.28,38.20%,"14:13 ET"
SDS,24.17,Call,22.00,06/19/20,49,3.20,3.25,3.30,3.25,558,438,1.27,58.01%,"15:16 ET"
SPY,282.4,Call,297.00,05/06/20,5,0.16,0.17,0.17,0.16,1684,1326,1.27,25.28%,"15:13 ET"
SPY,282.4,Call,296.00,05/08/20,7,0.52,0.53,0.54,0.50,3651,2872,1.27,26.30%,"15:27 ET"
SPY,282.4,Put,288.00,05/01/20,0,4.88,4.92,4.96,4.94,31571,24943,1.27,0.00%,"15:27 ET"
SQQQ,12.63,Call,13.00,05/22/20,21,1.10,1.18,1.25,1.15,688,548,1.26,110.29%,"15:27 ET"
SPY,282.4,Call,310.00,06/05/20,35,0.78,0.79,0.80,0.78,1783,1419,1.26,21.68%,"15:26 ET"
EEM,35.29,Put,32.50,05/08/20,7,0.17,0.18,0.18,0.17,3318,2628,1.26,53.67%,"15:16 ET"
SPY,282.4,Call,298.00,05/08/20,7,0.31,0.32,0.32,0.31,4693,3723,1.26,25.83%,"15:27 ET"
SPY,282.4,Call,292.00,05/29/20,28,5.01,5.04,5.06,5.04,1293,1033,1.25,28.12%,"15:27 ET"
XLK,88.98,Put,90.00,05/01/20,0,0.85,0.95,1.04,1.20,515,414,1.24,0.00%,"14:13 ET"
UVXY,48.47,Call,50.00,05/08/20,7,3.40,3.5,3.60,3.53,914,739,1.24,159.33%,"15:15 ET"
QQQ,212.72,Put,191.00,05/08/20,7,0.28,0.29,0.30,0.28,1891,1527,1.24,48.06%,"15:16 ET"
QQQ,212.72,Put,214.00,05/08/20,7,4.46,4.48,4.51,4.57,2172,1746,1.24,34.81%,"15:21 ET"
TQQQ,63.52,Put,65.00,05/01/20,0,1.67,1.69,1.72,1.45,2294,1856,1.24,0.00%,"14:39 ET"
SPY,282.4,Call,299.00,05/08/20,7,0.24,0.25,0.25,0.24,2467,1982,1.24,25.60%,"15:17 ET"
SPY,282.4,Call,280.00,05/01/20,0,2.82,2.85,2.88,3.17,34044,27369,1.24,0.00%,"15:27 ET"
"Downloaded from Barchart.com as of 05-01-2020 02:49pm CDT"
